"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS",0.00389105058365759,0.0416041465709216,-0.405584192435662,-1.56182030878623,18,106,"acj6;arm;asp;Lar;mnd;neur;numb;Pkc98E;stau;bs;Pp1-87B;ct;Ptp99A;zfh1;hh;Bx42;Gdi;Dsor1;alpha-Man-IIa;Nap1;otp;Lis-1;NetB;wit;Eb1;fz4;Amph"
"GOBP_STEM_CELL_DIFFERENTIATION",0.00390304026294166,0.0416041465709216,-0.390458359159477,-1.55192921110536,18,132,"Abl;arm;arr;ftz-f1;fz;Hsc70-5;LanA;pk;sax;sgg;Su(dx);Egfr;bs;Ser;Wnt2;zfh1;hh;Su(H);Cdc42;htl;Mad;Mef2;tsr;Ret;Shc;Cul1;tty;Acer;Cdk4;Sp1;Chd3;wit;Roc1a;Nsun2;lili;NELF-B;Mtch;Rpn6"
"GOBP_PROTEIN_AUTOPHOSPHORYLATION",0.00392480892377608,0.0416851547066759,-0.486472085331414,-1.69200741921226,18,58,"aurA;FER;ninaC;sgg;Egfr;hop;Dsor1;Taf1;htl;pll;msn;babo;Fak;fray;Sik2;Ack"
"GOBP_EPIDERMIS_DEVELOPMENT",0.00394928289336936,0.0417942096125635,-0.377453683793023,-1.52077718393035,18,148,"acj6;arm;ck;disco;E(z);Galphas;hay;Catsup;LanA;ovo;Pkc98E;rb;rk;Su(var)2-10;Egfr;ptc;bs;Ser;B52;hh;Su(H);14-3-3zeta;Lcch3;Dsor1;htl;jar;Dif;babo;wts;cher;Hr96;Lis-1;Vang;Lip3;Fim;RhoGAP1A;Nsun2;Dronc;botv;Hey"
"GOBP_MAPK_CASCADE",0.00400084228258581,0.04218809317336,-0.317551700302557,-1.39027134545123,18,300,"Abl;acj6;arm;csw;dsh;E(z);flw;fz;Hsf;if;per;Pkc98E;Su(dx);Egfr;trc;Pp1-87B;Wnt2;Plc21C;Rap1;mys;hop;14-3-3zeta;PpD3;Dsor1;Uch;hep;Cdc42;htl;pll;Phb2;msn;l(2)efl;Mad;Mef2;Moe;nmo;Ret;Cdc2rk;Rel;Hr78;Pi3K92E;Shark;Shc;drl;ksr;Lis-1;Acer;PTP-ER;Nelf-E;sfl;Fak;Pi3K21B;vimar;fray;IKKbeta;Crk;Oamb;Roc1a;mbt;Axn;STUB1;CSN5;CSN1b;LysRS;cindr;Sur;Lnk;nAChRalpha5;trbl;Tollo;SoxN"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.00409356725146199,0.0427066484177346,0.356906143400885,1.47523924737865,20,188,"bsk;dpp;fzy;Hsc70-3;CG5504;pbl;Raf;put;rl;Ten-m;dpn;Wnt5;Rac1;eff;Sema2a;Sap47;Ptp69D;Rac2;Rho1;sty;Diap2;dod;phr6-4;Nlp;Nrk;Abi;Xbp1;Pka-R2;cyc;CG32809;Ac78C;Sirt1;Mekk1;DIP2;Pli;JTBR;HDAC3;Tip60;Traf4;Tak1;Rab3-GAP;Ulp1;MTA1-like;CenG1A;Uba2;Aos1;CG11700;Pink1;slpr;CDK2AP1;Sk1;Brms1;CG1998"
"GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON",0.0040908161178155,0.0427066484177346,-0.559588447390779,-1.72780626148549,19,33,"Abl;Mps1;aurA;dsh;hook;sgg;Spn;dia;Rab11;DCTN2-p50;par-6;Eb1"
"GOBP_TISSUE_REMODELING",0.00406834825061025,0.0427066484177346,-0.43315697211547,-1.60623579299047,19,82,"arm;arr;bsh;lz;rk;sax;Ser;hh;mys;Su(H);Tbh;Mef2;Nos;Rel;Hr96;Shark;Rab7;Acer;Fak;Lip3;wit;RhoGAP1A;Timp;CG14818;Vha100-3;Vha100-2;Vha100-1"
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.00412541254125413,0.0428867975136736,-0.47782617792722,-1.67740724874642,19,61,"Abl;arm;CkIIbeta;grn;pnt;sax;tll;bs;mys;emp;blw;Mef2;Nos;Hr38;crq;Past1;dos;Stat92E;Pi3K21B"
"GOBP_CHROMATIN_REMODELING",0.00417536534446764,0.04310149067868,-0.310228206975154,-1.37146033995188,19,326,"nAChRbeta1;Act42A;ash2;aurA;CkIIbeta;E(bx);esc;E(z);ftz-f1;grn;gro;dre4;l(3)73Ah;mor;Pc;per;prd;Scm;sgg;sr;Su(var)205;trx;Cdk2;Rrp1;fs(1)h;His3.3B;hop;piwi;Top1;yem;msl-1;Psc;Myo61F;Ssrp;Taf1;LamC;Gug;Uch-L5;Smyd3;Iswi;Snr1;Arp6;Rnp4F;Mcm2;Set;Nap1;nonA-l;Rbf;mael;Max;mre11;Gcn5;Su(z)12;Sin3A;Clk;Chd3;san;CG13367;Roc1a;Hmt4-20;Srpk79D;Taf10b;Dek;Axn;nito;CG5815;Ythdc1;Acf;Ogg1;chm;spt4;Spt6;Usp16-45;Sirt4;CG10555;Caf1-180;Bap111;Usp7;Set2;NFAT;HUWE1;CG9915;Ubr1;wcy;Arp8;Ing3"
"GOBP_PHOSPHORYLATION",0.00417219798975915,0.04310149067868,0.311615484025281,1.37461244509034,21,350,"Acph-1;baz;bsk;Pka-C1;Pka-C3;dpp;crp;dco;twe;pbl;Raf;Pkc53E;polo;put;rl;run;sev;smo;stg;Cdk1;Ptp10D;Ten-m;inaC;Ets21C;dpn;Wnt5;Rac1;CG10939;fbl;Sema2a;Cdc37;BRWD3;Sap47;alien;Chi;Ask1;Ptp69D;Rac2;Rho1;sty;CkIalpha;dod;Nlp;Pdk;Lk6;lok;Cdk9;Gcn2;loco;Pdk1;Nrk;JIL-1;Abi;Pkn;Xbp1;Vps25;Pka-R2;CG32809;Ac78C;Sirt1;Mekk1;Taf7;Actbeta;Pli;CycK;PlexB;Rad17;JTBR;HDAC3;Eph;Adar;Rok;Traf4;Tak1;SAK"
"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.00426273977911258,0.0438495819235986,0.381449589626584,1.51356809716016,21,135,"Dll;cv-2;Dab;dpp;Dr;Got1;Hsc70-3;Hsp68;Hsp83;pnr;put;sog;tkv;Fur1;Fur2;N;noc;dpn;Wnt5;pelo;eff;Hsp70Aa;Hsp70Bb;sty;Diap2;dod;HDAC1;Pdk1;Dad;Spred;Xbp1;melt;bon;gbb;Sirt1;Actbeta;SkpA;Smox"
"GOBP_ENERGY_RESERVE_METABOLIC_PROCESS",0.00430592577404142,0.0439150671143802,-0.501467572287069,-1.66820991439198,20,47,"flw;Hex-C;per;Pfk;sgg;Pp1-87B;PhKgamma;chico;Dyrk3;Rubicon;CG7766;CG9784;G6P;Atg18b;Pgm2a;Mcad;UGP;CG12289;CG7551;Atg12;Gbs-70E;CG9701;Gbs-76A;CG7328"
"GOBP_PROTEIN_DESTABILIZATION",0.00430865648256953,0.0439150671143802,0.568795609882399,1.75730746222881,21,34,"dpp;emc;Gel;CalpA;dod;Xbp1;D2hgdh;Sirt1;mtm;HDAC6;Rad23;Ulp1"
"GOBP_PROTEIN_POLYUBIQUITINATION",0.0043138866064092,0.0439150671143802,-0.388425507049544,-1.54384936725709,20,132,"arm;ben;dx;Su(dx);vls;shtd;Taf1;poe;Bgb;Bro;Ubc4;Cul1;Ubc84D;Cbl;Pi3K21B;CG2924;Plap;ari-2;Roc1a;gus;Ubc10;Axn;STUB1;Tnks;CG10254;Wdr24;Nulp1;CG3473;Smurf;Mkrn1;APC7;UbcE2H;Pits;hiw;HUWE1;Ubr1;Pex12;CG4238;LUBEL;CG4502"
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.004523956405511,0.0448776618463604,-0.413590309735537,-1.57271298540076,21,98,"Abl;ena;fliI;FER;Pkc98E;qua;kst;hop;Spn;dia;cpb;Moe;tsr;wts;Hem;Fak;Pi3K21B;DAAM;Cortactin;RhoGAPp190;Amph;Kank;cindr;Sec71;aru;ssh;CG11436;pod1"
"GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS",0.00451866404715128,0.0448776618463604,0.604681374425025,1.75509970060957,22,26,"Dll;dpp;kto;run;so;sv;Wnt4;croc;pug;Smox;Nipped-B;Six4"
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.00450266066311912,0.0448776618463604,-0.396713608084209,-1.54453296549013,21,114,"Abl;ben;cact;csw;FER;grn;janA;Pkc98E;ref(2)P;Rap1;hep;pll;Dif;Mef2;Moe;Nos;Hem;Rel;Hr38;Pi3K92E;Shark;Cbl;stumps;Fak;Pi3K21B;Tsf1;qkr58E-2;Lip3;IKKbeta;Crk;cindr;Lnk;CG3473"
"GOBP_MICROTUBULE_POLYMERIZATION",0.00453047775947282,0.0448776618463604,-0.477825040493761,-1.66882108672978,21,59,"Abl;Act42A;FER;Hsc70-2;Grip91;RpS3;betaTub85D;betaTub97EF;mts;Arl2;128up;dia;CLIP-190;chb;Grip84;Grip75;Grip163;Grip128;Eb1;Cdk5alpha;nmdyn-D7"
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",0.00451777646827735,0.0448776618463604,0.456750258965886,1.6415743314651,22,73,"Acph-1;nAChRalpha1;nAChRalpha2;Appl;baz;dlg1;na;nAChRbeta2;Ten-m;GluRIA;Syx1A;Calx;GluClalpha;moody;mtm;Rok"
"GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY",0.0045045045045045,0.0448776618463604,0.567889872792674,1.75450916611165,22,34,"Acph-1;Appl;dlg1;Ras85D;Rab3;Rac1;Sap47;Calx;Rac2;Nf1;BCL7-like;Fmr1"
"GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.004526593738212,0.0448776618463604,0.307083124052709,1.35954943134936,23,360,"Acph-1;baz;bsk;dpp;fzy;Hsc70-3;Hsp68;Hsp83;crp;CG5504;twe;pbl;Raf;Pkc53E;put;rl;smo;stg;Cdk1;Ptp10D;Ubc6;Ten-m;Pabp2;dpn;Wnt5;Rac1;CG10939;eff;Sema2a;Cdc37;BRWD3;CalpA;Hsp70Aa;Hsp70Bb;Sap47;alien;Ptp69D;Rac2;Rho1;sty;Diap2;dod;phr6-4;fry;Nlp;Rca1;loco;Nrk;Abi;Xbp1;Vps25;Pka-R2;cyc;CG32809;Ac78C;rasp;Sirt1;Mekk1;DIP2;Taf7;Pli;CycK;PlexB;JTBR;HDAC3;Tip60;Adar;Traf4;Tak1;Hmg-2;CSN3;D12;Rab3-GAP;Ulp1;MTA1-like;Non1;CenG1A;Eato;Uba2;Aos1;CG11700;Pink1;Atg5;slpr;CDK2AP1;Sk1;Brms1;CG1998;Pdcd4;CG4789;CG8188;Ada3;Pvf1;ND-18"
"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY",0.00450542699160352,0.0448776618463604,-0.362357275389194,-1.48466307847981,21,165,"Abl;Ama;arm;Lar;dsh;fz;mnd;neur;numb;pk;stau;betaTub85D;ct;Wnt2;Ptp4E;mys;14-3-3zeta;alpha-Cat;Lac;Cdc42;Spn;Mef2;tsr;wts;Cdk5;Nrx-IV;Lis-1;NetB;Vang;Fak;CRMP;eIF4G1;Chd3;homer;siz;Eb1;Cdk5alpha"
"GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",0.00470732705689726,0.046412570202562,-0.419487765254288,-1.56426612615009,22,86,"Abl;cact;cn;csw;grn;mnd;Pkc98E;sgg;hop;hep;emp;pll;Hmgs;atms;Dif;Mef2;Nos;Rel;Hr96;crq;Cdk4;mspo;Tsf1;Plap;RhoGAP1A;CalpB"
"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH",0.00471698113207547,0.046412570202562,-0.49862286342501,-1.65335300037024,22,46,"Abl;acj6;sgg;shi;bs;Gdi;fra;Cdk5;drl;Lis-1;NetB;chb;Sin3A;wit;Cortactin"
"GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",0.00476782752902156,0.0464186514265644,-0.342215330875075,-1.44861992315176,22,220,"arm;asp;aurA;capu;chic;CycB;disco;esc;FER;hook;Hsc70-1;Pgant35A;rk;sax;sgg;stau;ptc;LysB;LysD;LysE;hh;fs(1)h;Klc;dia;bol;scat;Mad;Wee1;ctp;Gem3;Deaf1;Hydr2;Lis-1;drongo;Ag5r2;yps;Chd3;Dbp80;Sbf;Nsun2;Nhe1;fz4;tapas;Ythdc1;Ercc1;CG16756;RhoGAP5A;CG16721"
"GOBP_FOREBRAIN_DEVELOPMENT",0.00478071087092081,0.0464186514265644,-0.339998007272727,-1.44090877080351,22,223,"acj6;Gart;arm;asp;salr;E(z);grn;hook;mnd;Atpalpha;numb;sgg;svp;tll;Egfr;betaTub85D;bs;Wnt2;neb;zfh1;Plc21C;hh;Su(H);fd96Cb;ey;Rbp9;htl;Spn;Uch-L5;tsr;Awh;Cdk5;Nrx-IV;cher;Hr38;drl;otp;Lis-1;nrv1;Drip;Cdk4;sfl;Gcn5;Sin3A;btv;Chd3;Crk;Optix;OdsH;tna;Tsc1;RhoGAPp190;Pten;Lim1;Eaat2;Cdk5alpha"
"GOBP_IMPORT_INTO_CELL",0.00476553564620663,0.0464186514265644,0.296963756717151,1.33834319355603,24,442,"Ace;Act5C;AnxB9;AnxB10;Appl;Arr1;awd;BicD;Pka-C1;Dab;EcR;g;kar;dlg1;Ca-alpha1D;dco;Pkc53E;Ras85D;rl;sei;sl;Sod1;Syb;Syt1;Ptp10D;LysP;LysS;LysX;GluRIA;drk;Rab3;GluProRS;CanB;Wnt5;Gel;Rac1;AP-1-2beta;SerT;CG10939;Dop1R1;Pp2B-14D;Ance;CalpA;nSyb;Syx1A;MAPk-Ak2;Calx;Ptp69D;Rac2;Pi3K68D;Rala;Rme-8;mbc;CanB2;nrv2;Rab14;CaMKI;Rab4;stnB;sktl;CG5989;Ork1;ArfGAP1;Dap160;foi;Npc1a;Clc;Rab27;PlexB;mtm;Mhcl;Rok;Drp1;Rip11;CG18659;drpr;VhaSFD;Syt4;Eato;sut2;sut1;lqf;Nhe3;Nckx30C;Fmr1;fab1;CG4701"
"GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",0.00474563401670463,0.0464186514265644,0.319344164313854,1.39306818459938,24,308,"Acph-1;Ald1;Appl;baz;Pka-C1;dpp;EcR;Actn;Gbeta13F;Idh;crp;twe;pbl;Raf;put;rl;smo;stg;Ptp10D;Ten-m;dpn;Wnt5;Rac1;CG10939;Sema2a;Cdc37;BRWD3;CalpA;Sap47;Chi;Ptp69D;Rac2;Rho1;sty;dod;Lgr1;Nlp;Pdk;loco;Nrk;Abi;Xbp1;Vps25;Pka-R2;AMPKalpha;CG32809;Ac78C;Sirt1;Mekk1;Taf7;Actbeta;Pli;CycK;PlexB;mtm;Rad17;JTBR;HDAC3;Adar;Traf4;Tak1;Drp1"
"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS",0.00483465480564688,0.0466616758869208,0.364315683986547,1.4916278633375,24,172,"bi;Pka-C1;eya;cta;Pka-C3;dpp;Dr;fkh;fy;kel;kto;dlg1;pnr;Ras85D;sd;smo;so;sub;pros;N;ci;Su(fu);sv;lbl;CanB;dpn;Wnt5;Wnt4;Dcp-1;Sema2a;Rho1;croc;sty;Rala;jumu;unpg;ara;pug;Ptx1;fus;Hs2st;gbb;stan;PlexB;Smox;Eph;Six4;CG2082;Ilk"
"GOBP_RESPONSE_TO_LIGHT_STIMULUS",0.0048374613003096,0.0466616758869208,0.35919403420042,1.479678900619,24,181,"nAChRalpha1;Appl;Arr1;bsk;Cat;emc;Galphai;Hsp23;Jra;Ca-alpha1D;pho;ninaB;Raf;Ras85D;Shaw;alphaTub85E;mei-41;Galphaq;Ubc6;Xpac;PCNA;Cds;Dcp-1;Dop1R1;lark;l(2)dtl;Nf1;spel1;p38a;phr6-4;Nlp;Drice;Gcn2;loco;AMPKalpha;Sirt1;Mekk1;p38b;CSN3;CG2082;MTA1-like;ric8a;Usp1;robl22E;Nckx30C"
"GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS",0.00493973523019166,0.0471840943091684,0.666419956267308,1.74606563936675,24,17,"bi;dpp;Dr;robo2;pnr;tkv;tup;N;gbb;Smox"
"GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION",0.00492813141683778,0.0471840943091684,-0.347153100517855,-1.4567998862723,23,199,"Abl;arm;aurA;csw;FER;Gapdh1;Pepck1;sgg;sr;Su(var)2-10;Egfr;Cdk2;mys;hop;Dsor1;htl;lwr;Dif;babo;ND-ACP;Smyd3;Nos;nmo;Cdc2rk;Shark;Ubc4;Rab6;ko;Gcn5;Nmt;Fak;fray;IKKbeta;unc-119;Srpk79D;CalpB;tna;Pten;Cdk5alpha;Tnks;chm;Ack;Las;Sirt4;CG3184;CG1578;Set2;Tat;CG7889;Naa20A;Rcd-1;HINT1;CG9643;Art2;Tsp;TTLL3A;Snx6;REPTOR-BP;Nse4"
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON",0.00493624023035788,0.0471840943091684,-0.468394389598925,-1.6512008794395,23,62,"csw;Prosbeta6;Rpn8;hop;pll;Rpt2;Ubc4;Sin3A;Prosbeta2;Prosalpha7;Prosbeta3;Rpt5;Rpt4;Rpt3;Rpn6;Rpn5;Rpn2;Rpn12;Rpn11;Rpn1;REG;Prosbeta5;CG12121;Set2;cactin;Prosbeta4R2;CG3165"
"GOBP_RESPONSE_TO_PEPTIDE_HORMONE",0.00499168053244592,0.0475259680467829,-0.329718463457766,-1.41808188010915,23,252,"acj6;adp;arr;by;csw;FER;ftz-f1;Galphas;Hex-C;Ide;mor;or;Pepck1;rut;sgg;sr;B52;Plc21C;mys;Ac76E;hop;14-3-3zeta;Top1;gig;Myo61F;Dsor1;Hmgs;Dif;babo;tsr;Rel;Hr38;Shc;Cpr;Rbf;Acer;sba;dos;Stat92E;Orct;Gcn5;Fak;Pi3K21B;Alas;nudC;Ac13E;vimar;chico;Neos;Crk;Sik2;Roc1a;Timp;Tsc1;Kank;cindr;CAH1;sut3;Sur;Lnk;trbl"
"GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.00507305194805195,0.0475327015690539,-0.531247536461918,-1.68329104465527,24,37,"Abl;arr;grn;if;TkR99D;hop;Itpr;Nmdar1;RyR;Nos;Cdk5;Fkbp12;Oamb"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE",0.0050251256281407,0.0475327015690539,-0.32646731402923,-1.409317546572,23,260,"Abl;aurA;ben;cact;csw;grn;Hsc70-2;janA;mle;Pepck1;Pkc98E;rb;ref(2)P;rk;Su(dx);mts;Rap1;fs(1)h;mys;Ac76E;Gdi;14-3-3zeta;pll;Phb2;Dif;Mef2;Pms2;Moe;Mvl;Nos;wts;Hem;Irbp;Rel;Hr38;Pi3K59F;Pi3K92E;Shark;Ubc4;abs;nonA-l;Stat92E;Cbl;stumps;Fak;Pi3K21B;Tsf1;Sin3A;qkr58E-2;Lip3;IKKbeta;Crk;Hmt4-20;LysRS;cindr;CG2930;Lnk;CG3473;AlaRS-m;Tollo"
"GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY",0.00505663430420712,0.0475327015690539,-0.646914703552424,-1.78549125668483,24,20,"cni;Rpn8;msn;Rpt2;Rpt5;Rpt4;Rpt3;Rpn6;Rpn5;Rpn2;Rpn12;Rpn11;Rpn1"
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",0.00504337300786766,0.0475327015690539,-0.638077895991491,-1.78482627118654,24,21,"cni;Rpn8;msn;Rpt2;Rpt5;Rpt4;Rpt3;Rpn6;Rpn5;Rpn2;Rpn12;Rpn11;Rpn1"
"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.00507317073170732,0.0475327015690539,0.393929501570676,1.53423659684052,25,119,"nAChRalpha1;nAChRalpha2;eEF2;Actn;H2.0;Ca-alpha1D;nau;smo;so;nAChRbeta2;N;Mlc-c;sv;Pp2B-14D;MED20;alien;Rho1;mof;Mlp84B;Nf1;Pdp1;Ptx1;cyc;AMPKalpha;sns;p38b;mtm;Eph;myo;Ass;Hmg-2;Six4;goe;drpr;ball;Atf3;Fmr1"
"GOBP_CHROMOSOME_LOCALIZATION",0.00509164969450102,0.0475379597681148,-0.442102789374383,-1.60226873863697,24,72,"Mps1;aurA;capu;CycB;dup;rod;neb;Klp67A;His3.3B;Cdc42;LamC;Rab11;Rbf;Gcn5;nudC;DCTN2-p50;aurB;Bub3;Eb1"
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.00510604870384918,0.0475379597681148,0.461737009894425,1.64708911785843,25,70,"Dll;cv-2;dpp;Hsc70-3;Hsp68;sog;N;Wnt5;eff;Hsp70Aa;Hsp70Bb;sty;dod;HDAC1;Pdk1;Dad;Spred;Xbp1;melt;bon;Sirt1;Actbeta"
"GOBP_TELENCEPHALON_DEVELOPMENT",0.00515463917525773,0.0478389541123289,-0.367833407279406,-1.4947462082393,24,157,"Gart;arm;asp;salr;E(z);mnd;Atpalpha;numb;sgg;tll;Egfr;betaTub85D;bs;neb;zfh1;Plc21C;hh;fd96Cb;Spn;Uch-L5;tsr;Awh;Cdk5;Nrx-IV;cher;Hr38;drl;Lis-1;nrv1;Drip;Cdk4;Gcn5;Crk;Optix;OdsH;tna;Tsc1;Pten;Lim1;Eaat2;Cdk5alpha;kirre"
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS",0.00534539473684211,0.0481317879211185,-0.348195907488479,-1.46336819173824,25,202,"acj6;adp;by;csw;FER;Galphas;Hex-C;Ide;mor;or;Pepck1;rut;sgg;B52;Plc21C;mys;Ac76E;hop;14-3-3zeta;Top1;gig;Myo61F;Dsor1;Hmgs;Dif;tsr;Rel;Hr38;Shc;Cpr;Rbf;Acer;sba;dos;Stat92E;Orct;Gcn5;Fak;Pi3K21B;Alas;Ac13E;vimar;chico;Neos;Crk;Sik2;Roc1a;Kank;CAH1;sut3;Lnk;trbl"
"GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS",0.00532459553553144,0.0481317879211185,-0.383895781560315,-1.52199722347332,25,129,"acj6;dor;Hsc70-2;Atpalpha;Pepck1;per;Rm62;sgg;Su(var)2-10;tll;hop;14-3-3zeta;Calr;Psc;PpD3;Taf1;Phb2;Hmgs;blw;scat;Smyd3;wts;Hr38;Hydr2;eIF4E1;Hr78;Drip;Rga;Clk;tna;Ubc10;Axn;Ugt37C1;Ugt37A1;Kank;Hey"
"GOBP_ENDOTHELIUM_DEVELOPMENT",0.0053388090349076,0.0481317879211185,-0.481138411069276,-1.65231112663644,25,54,"arm;CkIIbeta;net;sax;svp;Ser;Vinc;zfh1;Plc21C;Rap1;Su(H);Mbs;Moe;Set;Lip3;wit;IKKbeta;fz4;cindr;Hey;AdamTS-B"
"GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",0.00534979423868313,0.0481317879211185,-0.346590197863999,-1.45680354250867,25,203,"Abl;aurA;ben;cact;csw;FER;grn;Hsc70-2;janA;Pkc98E;rb;ref(2)P;rk;Su(dx);mts;Rap1;Ac76E;Gdi;hep;pll;Phb2;Dif;Mef2;Moe;Nos;wts;Hem;Rel;Hr38;Pi3K92E;Shark;abs;Cbl;stumps;Fak;Pi3K21B;Tsf1;qkr58E-2;Lip3;IKKbeta;Crk;cindr;CG2930;Lnk;CG3473;AlaRS-m;Tollo;Ppt1;CG1785;CG12121;Tat;Ubr1;Ubqn;cactin;galectin;CG11374"
"GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.00533223954060705,0.0481317879211185,-0.496868730144417,-1.64753657730733,25,46,"Abl;csw;if;LanA;mew;mys;alpha-Cat;Cdc42;Itgbn;dia;cher;Shark;Fak;Timp;Ndg"
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.00523244113503723,0.0481317879211185,-0.614904106388133,-1.76018741753286,25,23,"arm;grn;lz;Su(var)2-10;ush;Cdk4;Pi3K21B;Tsf1;Tob;trbl;Tollo"
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0.0052951559129241,0.0481317879211185,0.513715969187678,1.68284748567323,26,45,"dpp;Hsc70-3;Hsp68;Hsp70Aa;Hsp70Bb;sty;dod;HDAC1;Pdk1;Dad;Spred;Xbp1;melt;Sirt1;Brms1;CG3632;Sap30;CG14220"
"GOBP_REGULATION_OF_CIRCADIAN_RHYTHM",0.00528893241919687,0.0481317879211185,0.464983124417708,1.64822318371279,26,68,"nAChRalpha1;bsk;Hr3;EcR;emc;dco;Pkc53E;Sh;Cdk1;nonA;Galphaq;pros;Hnf4;faf;lark;phr6-4;cyc;AMPKalpha;moody;SkpA;HDAC3;Tip60;Rok;MTA1-like;Fmr1"
"GOBP_SCHWANN_CELL_DIFFERENTIATION",0.0052961945861122,0.0481317879211185,0.572288662341897,1.72767470861912,26,31,"baz;kto;Sos;Raf;Ras85D;rl;Sod1;Cdk1;drk;CanB;Nf1;CG2082;Ilk"
"GOBP_SYNAPSE_ASSEMBLY",0.00533442757488716,0.0481317879211185,-0.385425742879062,-1.52858898715039,25,130,"Abl;acj6;Ama;arm;cin;Lar;dsh;fz;numb;pk;shi;stau;Egfr;ct;Wnt2;Lac;Lcch3;Spn;Mef2;wts;Cdk5;drl;NetB;Fak;CRMP;eIF4G1;Chd3;Crk;siz;Pten"
"GOBP_ASTROCYTE_DEVELOPMENT",0.00553250345781466,0.0488787542729451,0.663150179972732,1.73749860294672,27,17,"Appl;Ras85D;smo;Dop1R1;Nf1;eIF2Bepsilon"
"GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",0.00550747442958301,0.0488787542729451,0.575501166380822,1.72239533013177,27,30,"Ace;Appl;Galphai;Grd;Rop;GluRIA;SerT;Dop1R1;Ac78C;Nckx30C;Fmr1;CG4701"
"GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION",0.00553141050967997,0.0488787542729451,0.581185235200756,1.72810208521086,27,29,"dpp;emc;peb;shf;so;Wnt5;Cds;Sap47;Xbp1;gbb;p38b"
"GOBP_REGULATION_OF_MUSCLE_ADAPTATION",0.00551289623941721,0.0488787542729451,0.522068879333686,1.66447618656544,27,40,"Actn;Jra;pho;nau;Pkc53E;pnr;Zw;up;N;Pp2B-14D;Smox;Rok"
"GOBP_RESPONSE_TO_MONOSACCHARIDE",0.00546128340159938,0.0488787542729451,0.396038763000598,1.53894862783217,27,117,"Ald1;brm;Cat;Pka-C1;EcR;fkh;tj;Raf;pnr;put;Syb;tra2;Hnf4;sv;Rac1;Dcp-1;lark;nSyb;Rac2;Ork1;Osbp;Xbp1;AMPKalpha;eIF2Bepsilon;Ac78C;eIF2Bbeta;Smox;Tip60;Rip11;mino;Pfrx;sut2;sut1"
"GOBP_TUBE_FORMATION",0.00551808706315144,0.0488787542729451,-0.410746552160971,-1.54831303284,26,91,"Abl;arm;dsh;ena;grn;net;pk;ptc;zfh1;hh;otk;14-3-3zeta;gig;htl;Sdc;tsr;Hem;Ret;Deaf1;mirr;Pi3K92E;ktub;Vang;caup;Gcn5;Tsc1;RhoGAPp190;CG4935;Las;CHOp24"
